Index	Filename	Homozygous (aa) min	Homozygous (aa) max	Heterozygous (ab) min	Heterozygous (ab) max	Genome Haploid Length min	Genome Haploid Length max	Genome Repeat Length min	Genome Repeat Length max	Genome Unique Length min	Genome Unique Length max	Model Fit min	Model Fit max	Read Error Rate min	Read Error Rate max
0021	sample_0021_summary.txt	94.8658	96.2325	3.76753	5.13423	178527330	189010654	153246276	162245068	25281054	26765586	25.1866	86.7816	2.06233	2.06233
0022	sample_0022_summary.txt	94.8476	96.2737	3.72635	5.15242	185863389	197053425	159607233	169216498	26256156	27836927	25.3015	87.1653	2.04325	2.04325
0023	sample_0023_summary.txt	94.8291	96.319	3.68104	5.1709	193162526	205086953	165961928	176207191	27200598	28879762	25.4048	87.5002	2.0257	2.0257
0024	sample_0024_summary.txt	94.8139	96.3664	3.63363	5.18607	200436460	213097342	172319608	183204446	28116852	29892897	25.4954	87.7953	2.00938	2.00938
0025	sample_0025_summary.txt	94.7996	96.4153	3.5847	5.20045	207717125	221113265	178723734	190250026	28993391	30863239	25.5698	88.0566	1.99403	1.99403
0026	sample_0026_summary.txt	94.7794	96.4668	3.53323	5.2206	214957128	229099242	185132920	197312888	29824208	31786354	25.6306	88.2782	1.97952	1.97952
0027	sample_0027_summary.txt	94.7571	96.5196	3.48044	5.24287	222173899	237062608	191553658	204390389	30620241	32672219	25.6803	88.4828	1.96601	1.96601
0028	sample_0028_summary.txt	94.7426	96.5701	3.42989	5.25741	229394937	244986981	198015965	211475171	31378972	33511811	25.4474	87.8166	1.95385	1.95385
0029	sample_0029_summary.txt	94.7282	96.6196	3.38044	5.2718	236570834	252842962	204472396	218536687	32098437	34306275	25.4897	88.0172	1.94215	1.94215
0030	sample_0030_summary.txt	94.7208	96.665	3.33503	5.27918	243706706	260611887	210917263	225547941	32789443	35063945	25.5333	88.186	1.93146	1.93146
0031	sample_0031_summary.txt	94.7095	96.7091	3.29086	5.29052	250724270	268236870	217286448	232463481	33437822	35773389	25.5724	88.3296	1.92147	1.92147
0032	sample_0032_summary.txt	94.7138	96.7455	3.25445	5.2862	257840068	275905525	223764801	239442789	34075267	36462736	25.5987	88.4515	1.91193	1.91193
0033	sample_0033_summary.txt	94.7217	96.7778	3.22221	5.27826	264901307	283488148	230203102	246355338	34698205	37132810	25.6184	88.5484	1.90292	1.90292
0034	sample_0034_summary.txt	94.7371	96.8036	3.19644	5.26291	272003169	291056567	236710516	253291719	35292652	37764848	25.6291	88.6322	1.89417	1.89417
0035	sample_0035_summary.txt	94.7542	96.8262	3.17379	5.24577	279045589	298545015	243169200	260161620	35876389	38383395	25.6347	88.6905	1.88591	1.88591
0036	sample_0036_summary.txt	94.7843	96.8402	3.15982	5.21574	286128568	306010572	249669701	267018315	36458867	38992257	25.6348	88.7443	1.87819	1.87819
0037	sample_0037_summary.txt	94.815	96.8518	3.14821	5.18498	293103970	313342591	256078255	273760277	37025715	39582314	25.6301	88.7821	1.87097	1.87097
0038	sample_0038_summary.txt	94.8499	96.8593	3.1407	5.15007	300160502	320739089	262559899	280560641	37600603	40178448	25.6133	88.7995	1.86382	1.86382
0039	sample_0039_summary.txt	94.886	96.8637	3.13625	5.11404	307161322	328038884	269009733	287294155	38151589	40744728	25.5941	88.7989	1.85707	1.85707
0040	sample_0040_summary.txt	94.9205	96.8662	3.13379	5.07949	314008809	335158722	275324087	293868409	38684722	41290313	25.3349	88.0662	1.85173	1.85173
0041	sample_0041_summary.txt	94.9552	96.8672	3.13276	5.04478	320934571	342357481	281713163	300517979	39221409	41839502	25.3091	88.0554	1.84565	1.84565
0042	sample_0042_summary.txt	94.9919	96.8663	3.13374	5.00811	327854300	349533996	288089472	307139679	39764827	42394316	25.2783	88.0367	1.83957	1.83957
0043	sample_0043_summary.txt	95.021	96.8666	3.13341	4.97902	334625316	356568032	294337847	313638753	40287469	42929279	25.2473	87.9953	1.83402	1.83402
0044	sample_0044_summary.txt	95.0527	96.8636	3.13636	4.94729	341408802	363581347	300601135	320123456	40807667	43457891	25.2141	87.9536	1.82867	1.82867
0045	sample_0045_summary.txt	95.0816	96.8615	3.13845	4.91836	348147288	370567971	306809956	326568515	41337332	43999456	25.1748	87.8885	1.82357	1.82357
0046	sample_0046_summary.txt	95.1054	96.8596	3.14036	4.89455	354803147	377472545	312956013	332951678	41847133	44520867	25.132	87.8104	1.81861	1.81861
0047	sample_0047_summary.txt	95.1286	96.8576	3.14235	4.87142	361531699	384461587	319165161	339407983	42366537	45053604	25.0773	87.7173	1.81338	1.81338
0048	sample_0048_summary.txt	95.1481	96.856	3.14396	4.85192	368331696	391546818	325440363	345952140	42891333	45594677	25.0163	87.6234	1.80805	1.80805
0049	sample_0049_summary.txt	95.1676	96.8543	3.14574	4.83239	375064582	398564882	331637460	352416761	43427123	46148122	24.9528	87.5135	1.80293	1.80293
0050	sample_0050_summary.txt	95.1824	96.8527	3.14729	4.81763	381800497	405597208	337852467	358910003	43948030	46687205	24.8863	87.4042	1.79774	1.79774
0051	sample_0051_summary.txt	95.197	96.851	3.14897	4.80302	388534834	412644666	344035816	365384341	44499019	47260325	24.8142	87.2876	1.7926	1.7926
0052	sample_0052_summary.txt	95.215	96.8467	3.15334	4.78503	395423224	419818642	350364538	371980085	45058686	47838557	24.7355	87.1646	1.78727	1.78727
0053	sample_0053_summary.txt	95.2299	96.8442	3.15583	4.77011	402235504	426951187	356600681	378512296	45634823	48438891	24.6544	87.031	1.78205	1.78205
0054	sample_0054_summary.txt	95.2457	96.8396	3.16036	4.75433	409093329	434111666	362870200	385061735	46223129	49049931	24.576	86.9059	1.777	1.777
0055	sample_0055_summary.txt	95.2566	96.836	3.16399	4.74341	415889654	441227332	369092275	391578867	46797380	49648465	24.4944	86.7644	1.77206	1.77206
0056	sample_0056_summary.txt	95.2716	96.8316	3.16844	4.7284	422841655	448508882	375415635	398204019	47426020	50304863	24.4075	86.6191	1.76702	1.76702
0057	sample_0057_summary.txt	95.2864	96.8259	3.17405	4.71363	429875327	455858211	381822893	404901351	48052434	50956859	24.3137	86.4652	1.76185	1.76185
0058	sample_0058_summary.txt	95.2986	96.8213	3.17865	4.70142	436951006	463289814	388238769	411641270	48712237	51648544	24.221	86.3216	1.75659	1.75659
0059	sample_0059_summary.txt	95.3097	96.816	3.18399	4.69029	444077041	470765800	394706552	418428175	49370488	52337625	24.1235	86.1648	1.75136	1.75136
0060	sample_0060_summary.txt	95.3238	96.8099	3.19014	4.6762	451294937	478327408	401228141	425261621	50066796	53065787	24.0221	85.999	1.74611	1.74611
0061	sample_0061_summary.txt	95.3357	96.8033	3.19673	4.66426	458589124	485971451	407820039	432170948	50769084	53800503	23.9196	85.8408	1.74077	1.74077
0062	sample_0062_summary.txt	95.3398	96.2931	3.70693	4.66018	1013541057	1067128947	906102523	954009928	107438534	113119019	19.0859	83.5474	1.30422	1.30422
0063	sample_0063_summary.txt	95.3119	96.2684	3.73165	4.68813	1037156922	1091770527	926856852	975662382	110300070	116108144	18.9805	83.2336	1.29218	1.29218
0064	sample_0064_summary.txt	95.2832	96.243	3.75699	4.7168	1060960349	1116556425	947723523	997385803	113236825	119170622	18.8818	82.9189	1.28005	1.28005
0065	sample_0065_summary.txt	95.2539	96.2175	3.78246	4.74608	1085007404	1141597007	968751347	1019277504	116256057	122319503	18.7928	82.6302	1.2678	1.2678
0066	sample_0066_summary.txt	95.2223	96.191	3.80903	4.77768	1109379126	1166954448	990030299	1041411574	119348826	125542874	18.7078	82.3372	1.25537	1.25537
0067	sample_0067_summary.txt	95.1909	96.1644	3.83556	4.8091	1133800036	1192307766	1011301748	1063488172	122498288	128819594	18.6214	82.0117	1.24296	1.24296
0068	sample_0068_summary.txt	95.1578	96.137	3.86299	4.84225	1159627834	1219109531	1033892468	1086924723	125735366	132184808	19.0708	83.3664	1.226	1.226
0069	sample_0069_summary.txt	95.1228	96.1091	3.89086	4.87724	1184491336	1244870273	1055489762	1109292899	129001574	135577373	19.0115	83.1392	1.21348	1.21348
0070	sample_0070_summary.txt	95.0871	96.0808	3.91917	4.91292	1209462159	1270692693	1077117661	1131648088	132344499	139044604	18.9617	82.9314	1.20089	1.20089
0071	sample_0071_summary.txt	95.0491	96.0517	3.9483	4.95087	1234468540	1296510737	1098740697	1153961453	135727844	142549284	18.9167	82.7236	1.18826	1.18826
0072	sample_0072_summary.txt	95.0099	96.0222	3.97784	4.99013	1259546002	1322387102	1120357857	1176254600	139188146	146132502	18.8679	82.4768	1.17557	1.17557
0073	sample_0073_summary.txt	94.97	95.9925	4.00749	5.02999	1284754414	1348352347	1142054483	1198588481	142699931	149763865	18.8214	82.2261	1.16279	1.16279
0074	sample_0074_summary.txt	94.9291	95.9626	4.0374	5.07089	1309823404	1374141608	1163559917	1220695927	146263487	153445681	18.7841	81.9981	1.15006	1.15006
0075	sample_0075_summary.txt	94.8874	95.9325	4.06754	5.11263	1334930413	1399924060	1185049081	1242745469	149881331	157178591	18.754	81.7881	1.13728	1.13728
0076	sample_0076_summary.txt	94.8447	95.9024	4.09762	5.1553	1359892364	1425536729	1206367595	1264601053	153524769	160935676	18.7339	81.6093	1.12451	1.12451
0077	sample_0077_summary.txt	94.7999	95.8716	4.12836	5.20009	1384596403	1450819778	1227404250	1286109337	157192153	164710441	18.7225	81.4445	1.11187	1.11187
0078	sample_0078_summary.txt	94.7551	95.8412	4.15882	5.24492	1409038390	1475801308	1248135786	1307274833	160902604	168526475	18.7194	81.3006	1.09935	1.09935
0079	sample_0079_summary.txt	94.7096	95.8109	4.18913	5.29042	1432995836	1500253592	1268367259	1327898161	164628578	172355431	18.7283	81.1922	1.08704	1.08704
0080	sample_0080_summary.txt	94.6639	95.7811	4.21891	5.33613	1458978771	1526803904	1290639687	1350639058	168339084	176164846	19.3468	82.5351	1.06721	1.06721
0081	sample_0081_summary.txt	94.6168	95.7513	4.24872	5.38323	1482288081	1550539616	1310219709	1370548405	172068372	179991212	19.3767	82.4892	1.05532	1.05532
0082	sample_0082_summary.txt	94.5683	95.7218	4.27819	5.43171	1505217954	1573882192	1329450554	1390096727	175767401	183785465	19.4123	82.4655	1.04359	1.04359
0083	sample_0083_summary.txt	94.5205	95.6929	4.30709	5.47949	1527741706	1596760061	1348256210	1409165999	179485496	187594061	19.4536	82.4506	1.03204	1.03204
0084	sample_0084_summary.txt	94.4722	95.6645	4.33551	5.52784	1549680855	1619024823	1366493356	1427640186	183187499	191384637	19.5026	82.4538	1.02076	1.02076
0085	sample_0085_summary.txt	94.425	95.6371	4.36293	5.57496	1571131143	1640785660	1384236915	1445605665	186894228	195179995	19.5555	82.4696	1.00973	1.00973
0086	sample_0086_summary.txt	94.377	95.6104	4.38956	5.62304	1592008771	1661951976	1401491969	1463065021	190516802	198886955	19.615	82.5092	0.998969	0.998969
0087	sample_0087_summary.txt	94.3282	95.5845	4.41553	5.67185	1612473778	1682716768	1418347525	1480133937	194126254	202582831	19.6781	82.5561	0.988404	0.988404
0088	sample_0088_summary.txt	94.2805	95.5597	4.44035	5.71954	1632332557	1702834719	1434648367	1496612341	197684190	206222378	19.7483	82.6236	0.978184	0.978184
0089	sample_0089_summary.txt	94.2347	95.5359	4.46413	5.7653	1651722884	1722480488	1450449143	1512584449	201273741	209896039	19.8219	82.6974	0.968192	0.968192
0090	sample_0090_summary.txt	94.1887	95.5126	4.4874	5.8113	1670725240	1741706253	1465887499	1528165950	204837741	213540303	19.9001	82.7896	0.958395	0.958395
0091	sample_0091_summary.txt	94.1427	95.4905	4.50953	5.85726	1689071371	1760257949	1480761906	1543169199	208309465	217088750	19.9828	82.8942	0.948943	0.948943
0092	sample_0092_summary.txt	94.098	95.4692	4.53083	5.90204	1707011608	1778384576	1495233868	1557752060	211777740	220632516	20.0694	83.0119	0.939706	0.939706
0093	sample_0093_summary.txt	94.0542	95.449	4.55099	5.94576	1724383061	1795934916	1509196874	1571819755	215186187	224115161	20.1593	83.1436	0.930766	0.930766
0094	sample_0094_summary.txt	94.0119	95.4299	4.57007	5.98812	1741225590	1812939136	1522676137	1585388578	218549453	227550559	20.2511	83.2775	0.92212	0.92212
0095	sample_0095_summary.txt	93.9682	95.4118	4.58823	6.03175	1757494518	1829380112	1535664927	1598477177	221829591	230902935	20.3464	83.4213	0.913736	0.913736
0096	sample_0096_summary.txt	93.926	95.3946	4.60541	6.07401	1771079379	1843050621	1545970287	1608793785	225109092	234256836	19.7408	81.8461	0.911802	0.911802
0097	sample_0097_summary.txt	93.8856	95.3783	4.62167	6.11441	1786436217	1858555364	1558100944	1621002105	228335272	237553259	19.8404	82.0113	0.903833	0.903833
0098	sample_0098_summary.txt	93.8462	95.3632	4.63684	6.15379	1801422425	1873713767	1569896318	1632896484	231526107	240817283	19.942	82.1827	0.896083	0.896083
0099	sample_0099_summary.txt	94.0351	95.4334	4.56665	5.96493	1723134922	1793623179	1505887930	1567489267	217246992	226133912	20.337	83.136	0.933869	0.933869
0100	sample_0100_summary.txt	93.9938	95.4151	4.58495	6.00621	1736327603	1806836303	1515900182	1577457776	220427422	229378527	19.7519	81.6167	0.932043	0.932043
