Index	Filename	Homozygous (aa) min	Homozygous (aa) max	Heterozygous (ab) min	Heterozygous (ab) max	Genome Haploid Length min	Genome Haploid Length max	Genome Repeat Length min	Genome Repeat Length max	Genome Unique Length min	Genome Unique Length max	Model Fit min	Model Fit max	Read Error Rate min	Read Error Rate max
0076	sample_0076_summary.txt	97.1541	97.4821	2.51793	2.84587	2461935532	2523021339	1495265356	1532366039	966670176	990655299	47.136	96.0694	0.268699	0.268699
0077	sample_0077_summary.txt	97.1475	97.4415	2.55854	2.8525	2460182382	2518929077	1492620837	1528263129	967561545	990665947	47.4008	96.3796	0.265906	0.265906
0078	sample_0078_summary.txt	97.1432	97.4089	2.59113	2.8568	2458521206	2515359614	1490206701	1524658702	968314505	990700912	47.6455	96.6461	0.263769	0.263769
0079	sample_0079_summary.txt	97.1392	97.3809	2.61907	2.86077	2455051430	2510225517	1486138919	1519537958	968912510	990687558	47.1147	96.2113	0.26542	0.26542
0080	sample_0080_summary.txt	97.1368	97.3584	2.64165	2.86323	2453640825	2507470961	1484230652	1516793013	969410173	990677948	47.3499	96.4725	0.263662	0.263662
0081	sample_0081_summary.txt	97.1357	97.3402	2.65982	2.86433	2452204383	2504843046	1482333419	1514152973	969870964	990690073	47.5717	96.7031	0.2623	0.2623
0082	sample_0082_summary.txt	97.1341	97.324	2.67601	2.86589	2450657731	2502245027	1480390873	1511553675	970266858	990691352	47.7887	96.9208	0.261166	0.261166
0083	sample_0083_summary.txt	97.1329	97.3102	2.68975	2.86708	2449089594	2499699687	1478501675	1509054705	970587919	990644982	47.9977	97.1189	0.260278	0.260278
0084	sample_0084_summary.txt	97.1323	97.2989	2.70111	2.86772	2446720730	2496415661	1475768669	1505742757	970952061	990672904	47.4277	96.5613	0.261388	0.261388
0085	sample_0085_summary.txt	97.1322	97.2896	2.71036	2.86779	2445527654	2494387171	1474247480	1503701663	971280174	990685508	47.6347	96.7722	0.260572	0.260572
0086	sample_0086_summary.txt	97.1323	97.2818	2.71818	2.8677	2444392990	2492474163	1472800541	1501770504	971592450	990703658	47.8346	96.9699	0.259906	0.259906
0087	sample_0087_summary.txt	97.1319	97.2746	2.72539	2.86805	2443049477	2490404573	1471228060	1499745758	971821417	990658815	48.0286	97.1508	0.259369	0.259369
0088	sample_0088_summary.txt	97.1324	97.2692	2.73082	2.8676	2441930469	2488599822	1469823531	1497914303	972106938	990685519	48.215	97.3147	0.25893	0.25893
0089	sample_0089_summary.txt	97.1326	97.2642	2.73575	2.86742	2440189180	2486189823	1467775073	1495444484	972414107	990745339	47.6424	96.7147	0.259622	0.259622
0090	sample_0090_summary.txt	97.1324	97.2595	2.74049	2.86765	2440085244	2485461551	1467399703	1494687758	972685541	990773793	50.7002	97.184	0.257015	0.257015
0091	sample_0091_summary.txt	97.1369	97.2803	2.71973	2.86307	2437029413	2482102708	1464297305	1491379745	972732108	990722963	47.9615	96.9408	0.260683	0.260683
0092	sample_0092_summary.txt	97.1363	97.2735	2.72645	2.86367	2435832186	2480288678	1462865692	1489564525	972966494	990724153	48.1502	97.1202	0.260124	0.260124
0093	sample_0093_summary.txt	97.1364	97.2684	2.73163	2.86355	2435767300	2479663527	1462520260	1488877096	973247040	990786430	50.5751	97.4629	0.257593	0.257593
0094	sample_0094_summary.txt	97.1362	97.2635	2.73646	2.86375	2434133150	2477479592	1460688653	1486700236	973444496	990779356	50.6856	97.6059	0.257823	0.257823
0095	sample_0095_summary.txt	97.1359	97.2591	2.74088	2.86412	2432625750	2475447959	1458950512	1484632836	973675239	990815123	50.7905	97.1507	0.258047	0.258047
0096	sample_0096_summary.txt	97.1363	97.256	2.74397	2.86366	2431271034	2473576134	1457320707	1482678677	973950327	990897457	50.8869	97.303	0.258272	0.258272
0097	sample_0097_summary.txt	97.1362	97.2527	2.74727	2.86383	2429758264	2471558925	1455599372	1480640965	974158892	990917960	50.9832	97.4486	0.258507	0.258507
0098	sample_0098_summary.txt	97.1362	97.25	2.75001	2.86379	2428240874	2469552744	1453878442	1478613400	974362432	990939344	51.0741	97.58	0.258748	0.258748
0099	sample_0099_summary.txt	97.1365	97.2479	2.75213	2.86349	2426884414	2467733133	1452281025	1476725461	974603388	991007672	51.1603	97.6985	0.258968	0.258968
0100	sample_0100_summary.txt	97.1365	97.2457	2.75433	2.86351	2425375520	2465767666	1450612072	1474770530	974763448	990997135	51.2421	97.2294	0.259204	0.259204
